step,track_id,innov_x,innov_y,S00,S01,S10,S11
70,1,-0.4389262881440672,-2.7505907592043592,9.7268428583610174,0,0,9.7268428583610174
70,2,0.035616323156581586,4.1233231784409305,9.6388255650166386,0,0,9.6388255650166386
71,1,-2.5250178362797939,-6.7503683638615435,9.7069810170286885,0,0,9.7069810170286885
71,2,0.054191212768330388,-4.5398135623920712,9.628502448617775,0,0,9.628502448617775
72,1,5.4442842037858483,5.5533867908245558,9.6888265144693548,0,0,9.6888265144693548
72,2,-0.42331711013862616,-7.4674759873475063,9.6187914627123465,0,0,9.6187914627123465
73,1,2.1896200307219047,-1.5148740482605252,9.6721836064793241,0,0,9.6721836064793241
73,2,0,0,0,0,0,0
74,1,0,0,0,0,0,0
74,2,-0.32507262118048885,1.5612447525007616,9.6417227721567755,0,0,9.6417227721567755
75,1,-4.2285418959608307,-7.6378150799950566,9.6896876345958241,0,0,9.6896876345958241
75,2,0,0,0,0,0,0
76,1,-0.67156589040352799,-5.0383503824713678,9.6723966937421366,0,0,9.6723966937421366
76,2,-3.2182676884938246,-0.068537676550161714,9.6630318143293792,0,0,9.6630318143293792
77,1,0.44927885143808766,4.5081274384123153,9.656549321885576,0,0,9.656549321885576
77,2,0,0,0,0,0,0
78,1,-3.0584270677484398,1.2551544474516463,9.6419895456958358,0,0,9.6419895456958358
78,2,1.8913927541155147,2.1820906995178779,9.6826136181290217,0,0,9.6826136181290217
79,1,-8.1669819933623984,0.21383589321624241,9.6285839826821249,0,0,9.6285839826821249
79,2,1.2969078441466309,-1.3844270997267838,9.6667476019016494,0,0,9.6667476019016494
80,1,0.29695862764077674,1.0825939585263329,9.6162178178984536,0,0,9.6162178178984536
80,2,0.63782326106043286,-3.0000322780249258,9.6521228843977962,0,0,9.6521228843977962
81,1,-1.4126244269004644,0.65216438354714423,9.6047916093918193,0,0,9.6047916093918193
81,2,2.5022066620441876,0.20721945603703951,9.6386136942374474,0,0,9.6386136942374474
82,1,-3.5468682173964012,3.3809027173805899,9.5942187299510469,0,0,9.5942187299510469
82,2,-2.8468969025292594,0.31080767242894947,9.6261115125232752,0,0,9.6261115125232752
83,1,-2.8799851945736918,-0.29611760164729939,9.5844233021802712,0,0,9.5844233021802712
83,2,-1.7847173629378617,2.7103401626435488,9.614522147840356,0,0,9.614522147840356
84,1,4.9934228551442033,4.4927298618644382,9.5753385195261735,0,0,9.5753385195261735
84,2,-1.0043173272973362,2.3408984810279603,9.6037633856935791,0,0,9.6037633856935791
85,1,-4.6427983992210002,2.8489209092057273,9.5669052718173244,0,0,9.5669052718173244
85,2,3.0048746813311098,1.5363479914689249,9.5937630849983044,0,0,9.5937630849983044
86,1,2.3948035652104736,-4.9699436988098924,9.5590710129629688,0,0,9.5590710129629688
86,2,0.33078001186783013,1.9110609511589218,9.5844576255612584,0,0,9.5844576255612584
87,1,0,0,0,0,0,0
87,2,-0.69583864752961944,-2.8949564602508131,9.5757906334029137,0,0,9.5757906334029137
88,1,0.013174875269889696,3.5107390319057434,9.5784130575097066,0,0,9.5784130575097066
88,2,0,0,0,0,0,0
89,1,0,0,0,0,0,0
89,2,0.33862739038182355,-4.0807439295328862,9.5954933108588616,0,0,9.5954933108588616
90,1,-1.1711479433262468,-1.1254365912599726,9.597104001907157,0,0,9.597104001907157
90,2,-0.6675528626907834,5.269087841236419,9.5858003878820899,0,0,9.5858003878820899
91,1,-1.5252748680934403,3.4434711319750573,9.58686565712215,0,0,9.58686565712215
91,2,-2.3866246918494483,0.88732807266736446,9.5767922652173212,0,0,9.5767922652173212
92,1,-1.0960320078437249,2.2697868439674269,9.5773885344706216,0,0,9.5773885344706216
92,2,4.0834570958639489,1.2540230183986625,9.5684133864810725,0,0,9.5684133864810725
93,1,2.5310171975033668,-3.4482210224777119,9.5686075086866076,0,0,9.5686075086866076
93,2,0,0,0,0,0,0
94,1,6.8465722452135367,-0.90977384746101175,9.560464886115092,0,0,9.560464886115092
94,2,-0.97551992129306342,2.6071745852171162,9.5878005048836137,0,0,9.5878005048836137
95,1,1.4886353514410047,-0.36863972240850551,9.5529093173605091,0,0,9.5529093173605091
95,2,0.60656558742179101,1.0874983380152692,9.578472314030261,0,0,9.578472314030261
96,1,-1.8529919711250784,0.021455883389134289,9.5458948953661782,0,0,9.5458948953661782
96,2,1.6202609481617998,0.2742751442426421,9.5698098906760656,0,0,9.5698098906760656
97,1,0,0,0,0,0,0
97,2,0.67607505923751177,-0.76457488526339135,9.5617595342434374,0,0,9.5617595342434374
98,1,0.2691885541947201,-5.9104094704927546,9.5652735934134423,0,0,9.5652735934134423
98,2,-1.3098431839821885,-3.6753478746602424,9.554273332188945,0,0,9.554273332188945
99,1,3.6721549902416513,-3.6583437563621413,9.5573948663884902,0,0,9.5573948663884902
99,2,1.5505088332978332,2.1815479795105581,9.5473083507634389,0,0,9.5473083507634389
100,1,2.3075280481418403,1.6150900587009811,9.5500819013220788,0,0,9.5500819013220788
100,2,5.4750705274313418,2.1241210486353101,9.5408259579013031,0,0,9.5408259579013031
101,1,1.269068197884323,2.8362417219348846,9.5432909568397992,0,0,9.5432909568397992
101,2,-3.9986366092625332,2.7888910668180702,9.5347912539417621,0,0,9.5347912539417621
102,1,3.2151654391060447,2.5212724685063423,9.536982690501457,0,0,9.536982690501457
102,2,0.23466411058980441,-2.1852954395134354,9.5291725908700826,0,0,9.5291725908700826
103,1,-0.95188683321645584,-0.38718028145523076,9.5311215749366376,0,0,9.5311215749366376
103,2,0,0,0,0,0,0
104,1,0.80550474382246051,-3.1103239200151993,9.5256754052814632,0,0,9.5256754052814632
104,2,0,0,0,0,0,0
105,1,-2.5923851303505714,-0.6149091644686232,9.5206148819028584,0,0,9.5206148819028584
105,2,-4.5084201612146799,-0.43912189731504814,9.575805183068919,0,0,9.575805183068919
106,1,3.6233767429791897,-0.96962716011200678,9.5159132555293393,0,0,9.5159132555293393
106,2,-0.62983278475358162,-1.7827274537222062,9.5672954753899493,0,0,9.5672954753899493
