step,track_id,confirmed,x,y,vx,vy,misses,hits,maha2
74,4,1,2.0701712579445122,4.4433178002230962,16.383038328376173,-2.075220585990174,4,13,0
74,5,1,-91.623759472027203,91.516221410672514,3.3741356120343347,14.138662814894769,1,4,0
75,1,1,-90.938365481133204,93.930625442182759,-12.471812294503408,6.8116700291455237,5,64,0
75,2,1,73.101081566217019,88.246945284119732,-5.4958723273126395,-0.95297343427700321,0,69,0.12650573592094103
75,3,1,9.220619150142344,3.4188074650397646,17.824098349193083,-5.2551042979789662,1,54,0
75,4,1,3.6412926947655508,2.0907158664548531,17.036824510103358,-4.0304342859524809,0,14,5.7689389348067275
75,5,1,-88.723969442278076,92.561487285346857,11.999211654969526,15.207156629159874,0,5,2.1023788736045974
76,1,1,-91.642793541713601,94.191474232265762,-12.510606092370915,6.7734054322949815,0,65,0.18256524273293745
76,2,1,72.762316308609968,87.997713394329466,-5.5280019508570408,-1.0542181856070867,0,70,1.3762122456167549
76,3,1,10.111824067601997,3.1560522501408164,17.824098349193083,-5.2551042979789662,2,54,0
76,4,1,5.0172879146403497,1.716952428436467,17.47992046839077,-4.1760396089089751,0,15,0.47622153660781114
76,5,1,-88.124008859529596,93.321845116804852,11.999211654969526,15.207156629159874,1,5,0
77,1,1,-92.417966794820316,94.510788916840596,-12.581849079950622,6.7641904986077357,0,66,0.34860180578525185
77,2,1,72.293566619815067,87.890701546399981,-5.6243148656350135,-1.0814076464342999,0,71,1.2530435684578416
77,3,1,10.77442359742421,2.9349995053025801,17.724048268947527,-5.2368530418772101,0,55,0.59702805889684629
77,4,1,5.891283938059888,1.5081504479910182,17.47992046839077,-4.1760396089089751,1,15,0
77,5,1,-87.524048276781116,94.082202948262847,11.999211654969526,15.207156629159874,2,5,0
78,1,1,-92.946733635091718,95.116889629213588,-12.534421807406817,6.8908316213185028,0,67,1.3470309383468688
78,2,1,71.81160573429365,87.828654339727663,-5.7245540883967871,-1.0853907598690284,0,72,1.2896579555438477
78,3,1,11.521568982346,2.5403810920315806,17.663507334244109,-5.2946593158415851,0,56,0.4552502986899597
78,4,1,6.7652799614794263,1.2993484675455693,17.47992046839077,-4.1760396089089751,2,15,0
78,5,1,-86.924087694032636,94.842560779720841,11.999211654969526,15.207156629159874,3,5,0
79,1,1,-93.547313499530262,95.193865035643455,-12.522140418935837,6.7651265705693922,0,68,1.2725518769157593
79,2,1,71.258870187518113,87.892863968512188,-5.85729962380411,-1.0263771852982499,0,73,2.7663821130137496
79,3,1,12.243287697578769,2.3779032377034217,17.593506538722931,-5.2503258115666434,0,57,0.49634393711689762
79,4,1,7.6392759848989646,1.0905464871001205,17.47992046839077,-4.1760396089089751,3,15,0
79,5,1,-86.324127111284156,95.602918611178836,11.999211654969526,15.207156629159874,4,5,0
80,1,1,-94.174701177117313,95.3055824108758,-12.522738850884036,6.6592682609315705,0,69,0.96207120068538721
80,2,1,71.392455497465747,87.827273397790776,-5.645362389421348,-1.0334699394101758,0,74,6.0217542883929926
80,3,1,13.226975294516448,1.9539942480324781,17.638459711542563,-5.3200782926347925,0,58,0.54829135740658141
80,4,1,8.5132720083185038,0.88174450665467174,17.47992046839077,-4.1760396089089751,4,15,0
80,5,1,-85.724166528535676,96.363276442636831,11.999211654969526,15.207156629159874,5,5,0
81,1,1,-94.906638170410105,95.638129296088664,-12.571950128243575,6.6590745193727692,0,70,0.222475817401111
81,2,1,71.14079369503871,87.746032668436527,-5.6301819506427195,-1.0481350021947338,0,75,0.060872194837640232
81,3,1,14.277676837969986,1.5122164202338719,17.711243033577567,-5.3958782608792495,0,59,0.95956190579140099
81,4,1,9.3872680317380421,0.67294252620922301,17.47992046839077,-4.1760396089089751,5,15,0
81,5,1,-85.124205945787196,97.123634274094826,11.999211654969526,15.207156629159874,6,5,0
82,1,1,-96.147054163210441,95.98141634095154,-12.855425398400424,6.6638622798447598,0,71,7.8596704280964822
82,2,1,70.975096057267535,87.449913539637691,-5.5728418224631922,-1.1688009454598798,0,76,2.4853218519218307
82,3,1,15.163238989648864,1.2424225071899095,17.711243033577567,-5.3958782608792495,1,59,0
82,4,1,10.844545921558412,0.087437941378664674,17.900604411982894,-4.4477311294289166,0,16,0.52810967135258824
82,5,1,-84.524245363038716,97.883992105552821,11.999211654969526,15.207156629159874,7,5,0
83,1,1,-96.963287424885891,96.472131721185519,-12.935539510324185,6.7366145660399281,0,72,1.2129079898496586
83,2,1,70.696453966144375,87.391473492364696,-5.5728418224631922,-1.1688009454598798,1,76,0
83,3,1,15.900961704058297,1.0120382908874785,17.647707527466967,-5.3789415417305229,0,60,0.37594357742376311
83,4,1,11.739576142157556,-0.13494861509278117,17.900604411982894,-4.4477311294289166,1,16,0
83,5,1,-83.924284780290236,98.644349937010816,11.999211654969526,15.207156629159874,8,5,0
84,1,1,-97.610064400402095,96.80896244948751,-12.935539510324185,6.7366145660399281,1,72,0
84,2,1,70.420432901232772,87.260561983634474,-5.5715494851241694,-1.2045341156364762,0,77,0.16550920655818077
84,3,1,16.783347080431646,0.74309121380095244,17.647707527466967,-5.3789415417305229,1,60,0
84,4,1,12.426597285849107,-1.814130098310158,17.757689893057204,-5.4486352689236064,0,17,3.2268996440766982
85,1,1,-98.285799628115328,96.7703151737376,-12.948835576710193,6.5642153330201847,0,73,3.0073949202644075
85,2,1,70.155937681030039,87.351183812982086,-5.5646219071401699,-1.1303261808191949,0,78,0.73678423694562112
85,3,1,17.665732456804996,0.47414413671442629,17.647707527466967,-5.3789415417305229,2,60,0
85,4,1,13.017937149762442,-2.2236742108123706,17.558312378579547,-5.5408207834305161,0,18,0.22877228221270918
86,1,1,-98.96459569593226,96.838061915814777,-12.963193684902492,6.4449407212677121,0,74,1.5361246357092682
86,2,1,70.079215518865766,87.142941199389213,-5.4656902911456049,-1.2048168163477306,0,79,2.0811235730690516
86,3,1,18.548117833178345,0.20519705962790014,17.647707527466967,-5.3789415417305229,3,60,0
86,4,1,14.155928262191081,-2.6449707314417679,17.729830956522296,-5.6359566022927909,0,19,0.25349932579851658
87,1,1,-99.725100994609818,97.08516258426846,-13.014536738207358,6.4105980904730542,0,75,0.42775627729416599
87,2,1,70.057335112033044,87.256626622853432,-5.3424752324904414,-1.1195742359893783,0,80,3.1120113681646653
87,3,1,19.430503209551695,-0.063750017458626018,17.647707527466967,-5.3789415417305229,4,60,0
87,4,1,15.143572918281247,-3.8631379885010366,17.795402077984956,-6.2429452997417307,0,20,3.2324534432576577
88,1,1,-100.29422076222167,97.469167406185321,-12.977294517803596,6.4395655179764377,0,76,0.26176487190097603
88,2,1,69.790211350408526,87.200647911053963,-5.3424752324904414,-1.1195742359893783,1,80,0
88,3,1,20.312888585925045,-0.33269709454515217,17.647707527466967,-5.3789415417305229,5,60,0
88,4,1,16.25484379411613,-3.9544563046367607,17.936788081704957,-6.1019881269475178,0,21,0.43687396759911473
89,1,1,-100.94308548811185,97.791145682084149,-12.977294517803596,6.4395655179764377,1,76,0
89,2,1,69.5281228837501,87.221051487448278,-5.3400171508823284,-1.082286669112122,0,81,0.18049921132392202
89,3,1,21.195273962298394,-0.60164417163167827,17.647707527466967,-5.3789415417305229,6,60,0
89,4,1,16.716930021767858,-3.9175085341160267,17.663107808517321,-5.8866669518930594,0,22,1.6281612261220602
90,1,1,-101.8424724609861,97.936040139662509,-13.091321355110731,6.3589646612284199,0,77,2.2011449268868541
90,2,1,69.186070053845739,87.500843257928949,-5.3765766599721667,-0.91963347215925628,0,82,3.6878790091634128
90,3,1,22.077659338671744,-0.87059124871820437,17.647707527466967,-5.3789415417305229,7,60,0
90,4,1,17.843941738714712,-4.4415517723372444,17.814702938465835,-6.0294678429619895,0,23,0.69589223735840466
91,1,1,-102.55585712568384,97.979140717192919,-13.118061515713356,6.2340131861468899,0,78,1.9331872007889779
91,2,1,69.231536643739275,87.251365376313231,-5.2237557145956544,-1.0185801338767955,0,83,4.5070904871949926
91,3,1,22.960044715045093,-1.1395383258047305,17.647707527466967,-5.3789415417305229,8,60,0
91,4,1,18.618891395907699,-4.7010330523690822,17.743539343076932,-6.0036588259329324,0,24,0.10767081038536611
92,1,1,-103.25753866663312,98.16372462006467,-13.138860214948142,6.1762597604835996,0,79,0.46605313284098909
92,2,1,68.800862842983506,87.417056535679762,-5.3060398115491596,-0.91341278574212603,0,84,2.4807381209629806
92,4,1,19.255187506560933,-5.0731632707965026,17.590938338881251,-6.047421538211756,0,25,0.54538439264247673
93,1,1,-103.96602476425082,98.405840636776787,-13.162274955009032,6.1459609883116659,0,80,0.1887595048855662
93,2,1,68.309375340447545,87.538770816945387,-5.4157143498957119,-0.83224992199883197,0,85,2.6457377329174045
93,4,1,20.11958738282485,-5.3243715575840875,17.581812387406302,-6.0165964318530163,0,26,0.025399582979435821
94,1,1,-104.62413851200127,98.713138686192366,-13.162274955009032,6.1459609883116659,1,80,0
94,2,1,68.003265512065582,87.422793055801577,-5.4328257061692478,-0.8682732078673937,0,86,0.23057072800586742
94,4,1,20.8853201845304,-5.1134882390397669,17.51411287209821,-5.7109912933834055,0,27,2.7024346401506962
95,1,1,-104.97248560175802,99.126048989278601,-13.021601824975999,6.1939222711363549,0,81,2.7047080795369509
95,2,1,67.677745316413649,87.459202473005604,-5.4589057894922339,-0.82963485193988029,0,87,0.32089644112336629
95,4,1,21.819135686544602,-5.4855481019842109,17.548535718609784,-5.7622378598132453,0,28,0.11677525565519561
96,1,1,-105.8461570653938,99.459572763971153,-13.122671096603082,6.2047413982648756,0,82,1.317781456170902
96,2,1,67.359740643728202,87.267842343607441,-5.4807054190610023,-0.90214568275488771,0,88,0.86120763827244851
96,4,1,22.732982192313468,-5.5206976758161819,17.569946757737796,-5.6135221053413478,0,29,0.76164613804775771
97,1,1,-106.40465576014631,100.22704353497065,-13.078325295247886,6.4124171696558259,0,83,5.9702695777926529
97,2,1,67.101111138037936,87.026291954929206,-5.4732545014718124,-0.99715436021613235,0,89,1.386134767299346
97,4,1,23.684642605567159,-6.3239425242680873,17.612654453856042,-5.9185626872597936,0,30,3.4975700164471286
98,1,1,-106.80837579744934,100.15434183055682,-12.964601937115701,6.2336376447366248,0,84,6.1496535670111756
98,2,1,67.03957164429589,86.816763725001195,-5.3706754411566484,-1.0743682088346596,0,90,2.5531183475619539
98,4,1,24.617023142261164,-6.385273077874718,17.642659922139796,-5.7825335543447913,0,31,0.77638338629405945
99,1,1,-107.45660589430513,100.46602371279364,-12.964601937115701,6.2336376447366248,1,84,0
99,2,1,66.769914539716538,86.828384912978876,-5.3712186876952863,-1.0427698085414638,0,91,0.15680196556567702
99,4,1,25.306138516117294,-6.7357766275034558,17.531446513709248,-5.817897844115242,0,32,0.58789053078152287
100,1,1,-108.13681763783252,100.75777221583837,-12.979155932941843,6.2245664946316381,0,85,0.038042537882641919
100,2,1,66.330288329414898,86.761506075178985,-5.4539625667014144,-1.0498996805332408,0,92,1.0965204875841776
100,4,1,25.921926945193285,-7.0055394995094034,17.382087881533142,-5.8057949126336688,0,33,1.040220784879665
101,1,1,-109.01135375752338,101.24599259600603,-13.081861485979232,6.3051507754770082,0,86,2.2842847513758477
101,2,1,66.041099277083887,86.719305420944153,-5.461941870239535,-1.0449186629655876,0,93,0.014229359000739789
101,4,1,26.791031339269942,-7.2958292451410864,17.382087881533142,-5.8057949126336688,1,33,0
102,1,1,-109.72658109245397,101.68763855093468,-13.10972077000601,6.3627468066871948,0,87,0.5667863876222955
102,2,1,66.11201978833914,86.745588527096899,-5.2954086282492394,-1.0069040517248864,0,94,4.7424921003076586
102,4,1,27.451802395219147,-7.7970494467871569,17.264310898059648,-5.9250401234835284,0,34,1.2649089581749715
103,1,1,-110.51750596237495,101.9436834037585,-13.171518692313025,6.3344152958584665,0,88,0.65914942193287751
103,2,1,65.899900803420465,86.504900696098019,-5.2699063405022777,-1.0990985269681368,0,95,1.5017490496399901
103,4,1,28.29086177956485,-8.0528646151836938,17.250747650804879,-5.9023355704284777,0,35,0.033916408187570829
104,1,1,-111.17072085218661,102.04305729679579,-13.169068693609928,6.2350877256942887,0,89,1.4463788991329611
104,2,1,65.882183052472627,86.346946382877249,-5.1507815231632375,-1.1490208341299948,0,96,2.7625206553482959
104,4,1,29.208863762955623,-8.5713333760909016,17.281690447349426,-6.0269399999710087,0,36,0.85639573370015454
105,1,1,-111.70566251266752,102.48601181148382,-13.112518354873885,6.2951582068407319,0,90,1.0218993726883194
105,2,1,65.593895504286237,86.256923824671176,-5.1656961351707329,-1.1648197177506534,0,97,0.078804440646588148
105,4,1,30.159823606147796,-9.1902308013926373,17.329863681562312,-6.2030248865338899,0,37,1.8467772971462018
106,1,1,-112.36128843041121,102.80076972182586,-13.112518354873885,6.2951582068407319,1,90,0
106,2,1,65.110936888726698,85.935613438124079,-5.2747651674301315,-1.2925280834926158,0,98,4.7436421993187601
106,4,1,31.026316790225913,-9.5003820457193324,17.329863681562312,-6.2030248865338899,1,37,0
107,1,1,-113.29250525348691,103.2864527056971,-13.239084125795696,6.3736559485388078,0,91,3.108530282666857
107,2,1,64.918937733449795,85.890045866888784,-5.2399079290998332,-1.2832676069406868,0,99,0.22024506026120994
107,4,1,31.892809974304029,-9.8105332900460276,17.329863681562312,-6.2030248865338899,2,37,0
108,1,1,-114.08019946131162,103.66307047705095,-13.29690298807918,6.4002961126710298,0,92,0.58367395256750598
108,2,1,64.72828075088303,85.848866021334601,-5.2052125619108205,-1.2720895874771607,0,100,0.22635103700325365
108,4,1,32.48198769177565,-10.011693077098425,17.179284993817557,-6.1438439442929713,0,38,1.2874291862858764
109,1,1,-114.83660633116179,103.87990076001179,-13.339070689186272,6.3527756631891181,0,93,0.59592367011954406
109,2,1,64.388016769062588,85.76633453461038,-5.24416064394602,-1.2813038341385867,0,101,0.27438937135344554
109,4,1,33.996209915380078,-10.328612515276232,17.532392868005278,-6.1490857963801702,0,39,6.6395170395047023
110,1,1,-115.59468434907166,103.97778471014631,-13.381112530295546,6.2513880072794796,0,94,1.8191942177892255
110,2,1,64.076097575423603,85.714400381963756,-5.2683863599900622,-1.2753920207938347,0,102,0.10704725851867844
110,4,1,34.921484563993261,-10.873937843168598,17.558428996340417,-6.2763746713353372,0,40,0.96735624769149431
111,1,1,-116.21710984226333,104.09920127832213,-13.359555398632391,6.1630179667584324,0,95,1.2752433080677061
111,2,1,63.812678257424096,85.650630780924061,-5.2683863599900622,-1.2753920207938347,1,102,0
111,4,1,35.556589891957053,-11.107594881907266,17.429333782028124,-6.233756038377658,0,41,1.1342967311689711
112,1,1,-116.88427408237314,104.40315403340779,-13.359178469764499,6.1610728611938894,0,96,0.00061631420898569992
112,2,1,63.460006340006501,85.347089802455542,-5.3119192680599205,-1.3923403830762322,0,103,2.4494726452563569
112,4,1,36.36285786844185,-11.577014232687283,17.394877473813029,-6.3171142312727078,0,42,0.53228914121214466
113,1,1,-117.53623895773366,104.83269884428437,-13.351750373855408,6.2174968533843451,0,97,0.51705243869902984
113,2,1,63.194410376603507,85.277472783301732,-5.3119192680599205,-1.3923403830762322,1,103,0
113,4,1,36.843359571643774,-11.503792235952918,17.190306097891327,-6.1126292906326771,0,43,5.8105008818328798
114,1,1,-118.29409141656431,105.26567102711418,-13.393777657271269,6.2743452766083943,0,98,0.80993975920212746
114,2,1,62.986181104470162,85.032358827553622,-5.2839734063540575,-1.4778327308362513,0,104,1.1732171734121752
114,4,1,37.718575507673954,-11.797017276446741,17.198515689678825,-6.1061421834576031,0,44,0.0080400797142058666
115,1,1,-118.85084233628498,105.41536761998859,-13.341055362881722,6.1977762836899313,0,99,1.4194630647141122
115,2,1,62.872462660262876,84.927694612749022,-5.2107377511106181,-1.4928091167100432,0,105,0.82482022466847349
115,4,1,38.715904443028464,-11.828423904352823,17.270023257332092,-5.9635984566918498,0,45,1.9679189534463475
116,1,1,-119.51789510442907,105.72525643417308,-13.341055362881722,6.1977762836899313,1,99,0
116,2,1,62.605184031524416,84.672620377466899,-5.2140163990869555,-1.5805577902046288,0,106,1.157089836967673
116,4,1,39.431367023484441,-12.299042510073505,17.193315256816383,-6.0529496674394938,0,46,1.126948306280624
117,1,1,-120.01865392079957,106.26803744606845,-13.263103791494553,6.3069462960791371,0,100,2.7229556168206797
117,2,1,62.361585883862745,84.893338565321272,-5.20570348602946,-1.4348634193006615,0,107,3.2451347827591626
117,4,1,40.485808318488338,-12.589062201241161,17.293836818488909,-6.046432599413766,0,47,0.86335381701633362
118,1,1,-120.76883418636156,106.51366154966519,-13.303962588575242,6.2742108286726292,0,101,0.42229941436560425
118,2,1,62.180812939832137,84.499277224786297,-5.1670694752066986,-1.5914738377119819,0,108,4.0217247697066263
118,4,1,41.350500159412782,-12.891383831211849,17.293836818488909,-6.046432599413766,1,47,0
119,1,1,-121.44219838910961,106.92614430932635,-13.307803338510038,6.32066637418197,0,102,0.34027105608277775
119,2,1,61.692381255965685,84.261391266212115,-5.2788410384265605,-1.668381640134913,0,109,2.882985673144729
119,4,1,42.227624542500273,-13.502050406130509,17.30019863697877,-6.2042148571611682,0,48,2.025626003814176
120,1,1,-122.02994558229196,107.25955765437483,-13.271216473173512,6.3288561774902261,0,103,0.22340842783712014
120,2,1,61.562504690514778,84.077907928794616,-5.2137142352972061,-1.7169912057583478,0,110,1.047074184038931
120,4,1,43.036141967318486,-13.800155227254891,17.271418196469575,-6.1980474240168828,0,49,0.073967015646367748
121,1,1,-122.73569173364119,107.60899481920316,-13.29113484849087,6.3444349106948952,0,104,0.10299658122303529
121,2,1,61.204355154799352,84.031210555423669,-5.261065760901146,-1.6979696272269214,0,111,0.41752458952503396
121,4,1,44.371466852575338,-14.10493541347175,17.510794788589546,-6.1954483337081099,0,50,5.1260287710531021
122,1,1,-123.40024847606573,107.9262165647379,-13.29113484849087,6.3444349106948952,1,104,0
122,2,1,61.318194721561582,83.816663130827223,-5.0779139838822598,-1.7609727700014608,0,112,6.0779092083882524
122,4,1,44.995886514180476,-14.200068564106278,17.383833905626879,-6.086931360583641,0,51,2.6063232481592715
123,1,1,-123.69290296103249,108.11000435151153,-13.115024654603026,6.2812487377760364,0,105,5.1966684339539659
123,2,1,61.1683461469622,83.484302758258096,-5.0273343867589748,-1.8797380807184645,0,113,2.7257542200069986
123,4,1,45.976172355122479,-14.360313872295309,17.43981664734191,-6.014315620460998,0,52,0.81825003272038299
124,1,1,-124.34865419376264,108.42406678840034,-13.115024654603026,6.2812487377760364,1,105,0
124,2,1,60.842343513282351,83.20924605992758,-5.0636329315802007,-1.9677998416270825,0,114,1.4971572792174299
124,4,1,46.386166691089585,-14.636707037963927,17.207693677097087,-6.0020950998202851,0,53,5.4638295048884089
125,1,1,-125.0044054264928,108.73812922528914,-13.115024654603026,6.2812487377760364,2,105,0
125,2,1,60.727264805381367,83.204710227966743,-4.9964313756086502,-1.9221299546943611,0,115,1.0982684486392447
125,4,1,47.462589254084861,-14.61759858109296,17.315951214454561,-5.8421359466123111,0,54,3.9103962749067609
126,1,1,-125.66015665922295,109.05219166217795,-13.115024654603026,6.2812487377760364,3,105,0
126,2,1,60.237295337732149,83.005526452000467,-5.11336097404409,-1.9723189624192177,0,116,2.7135618740235348
126,4,1,48.435221520060651,-14.836953253814844,17.369359996057529,-5.8057657209896929,0,55,0.45260727782120874
127,1,1,-126.29250198935861,109.37767929610939,-13.103970476874339,6.2866446484094691,0,106,0.017490546195578948
127,2,1,59.80499974910191,83.031904736038484,-5.1994213137348542,-1.9114165341604581,0,117,1.875466463408884
127,4,1,49.506482483161896,-14.798246190219405,17.470527247790784,-5.6416399307489975,0,56,4.1585121835665406
128,1,1,-127.04898973275105,109.92346837717183,-13.151723676436239,6.3957658869027014,0,107,1.7056514219981618
128,2,1,59.464110614166628,83.118799919278203,-5.2388774543127523,-1.8224450027578301,0,118,1.6081305431185826
128,4,1,50.447662794063632,-15.039359034829637,17.504215115116128,-5.6212395936673092,0,57,0.17872112779246799
129,1,1,-127.51618452621248,110.33687787160095,-13.062080767210086,6.4398460142912741,0,108,1.2439644356744972
129,2,1,59.218533532255677,83.155214089915631,-5.230890547720322,-1.7602079098530103,0,119,0.67214135445772027
129,4,1,51.322873549819441,-15.320421014513002,17.504215115116128,-5.6212395936673092,1,57,0
130,1,1,-127.95816102533406,110.70453539542284,-12.962764658435166,6.4613273060342022,0,109,1.3309545413580426
130,2,1,58.956989004869662,83.067203694422986,-5.230890547720322,-1.7602079098530103,1,119,0
130,4,1,52.19808430557525,-15.601482994196367,17.504215115116128,-5.6212395936673092,2,57,0
131,1,1,-128.80440277219873,110.88157838380819,-13.055904602334621,6.3926732530933768,0,110,1.7799586736772766
131,2,1,58.746879797369289,83.010435643175029,-5.2057789558256138,-1.7449548697192854,0,120,0.13477664251225316
131,4,1,53.073295061331059,-15.882544973879732,17.504215115116128,-5.6212395936673092,3,57,0
132,1,1,-129.43774681971624,111.0848477494432,-13.046761194995982,6.3379739482106521,0,111,0.42069595193167603
132,2,1,58.508998965796337,83.400552561232359,-5.194841484951942,-1.5119517010960233,0,121,8.595673146410352
132,4,1,54.397040219281614,-16.332512512766179,17.724682108719637,-5.7042613210046351,0,58,5.0459075956034383
133,1,1,-129.81334626974584,111.13347635746365,-12.916658499940999,6.2118525455354741,0,112,4.610183423678313
133,2,1,58.275774523152023,83.270465333553688,-5.1818993969881806,-1.5385456955561014,0,122,0.1397099726283656
133,4,1,55.11524878100775,-16.403125671176266,17.642438350542072,-5.599220727061601,0,59,1.702810586428525
134,1,1,-130.47525499320611,111.56042537828839,-12.924219290532875,6.2665774369712262,0,113,0.43896256781247045
134,2,1,58.365848527112824,82.881494369977503,-5.0114806865563164,-1.6908446835186994,0,123,8.4280848742288796
134,4,1,56.027406967092951,-16.568052871319132,17.657086274908789,-5.5431216504016261,0,60,0.33727023323013849
135,1,1,-131.11924054175321,111.96174535234992,-12.923171931607238,6.3079891402785648,0,114,0.25231781204374332
135,2,1,58.115274492785005,82.796952135801561,-5.0114806865563164,-1.6908446835186994,1,123,0
135,4,1,57.067861864005728,-16.617331089681603,17.733698679183519,-5.4323462287423769,0,61,1.9022481484233849
136,1,1,-131.67680466151327,112.28098036158133,-12.881438829911298,6.3097959063039122,0,115,0.26179969402671316
136,2,1,57.609434721353459,82.842240389696613,-5.1359595133251128,-1.6275336139750023,0,124,2.8943267302678182
136,4,1,57.954546797964902,-16.888948401118721,17.733698679183519,-5.4323462287423769,1,61,0
137,1,1,-132.29885090487201,112.70126856827466,-12.871052016053065,6.3592164324938718,0,116,0.38976072439086928
137,2,1,57.479069776959534,82.661279892193562,-5.0743544711402446,-1.6760562601017484,0,125,0.92725767800361869
137,4,1,58.639146060463084,-17.02663097119839,17.636091852702144,-5.3676561150643876,0,62,1.3744003430956249
138,1,1,-133.06038209524573,113.0012748764555,-12.926759429538622,6.3507386272583162,0,117,0.49350786595812057
138,2,1,57.04505385122016,82.207639702546118,-5.1621526018883612,-1.856152511517176,0,126,6.1432159540692153
138,4,1,59.219741408027822,-17.261717539257472,17.491069398294314,-5.3516250596038484,0,63,2.2351059686178458
139,1,1,-133.56794313386513,113.34847209425527,-12.861136934107808,6.3647638832652236,0,118,0.71069976988483008
139,2,1,56.865983963381915,82.160424421581851,-5.1236805516794481,-1.8339601902163689,0,127,0.30605578449139126
139,4,1,59.973895655655937,-17.588032544653302,17.433256661786846,-5.379827558656685,0,64,0.4535338678610174
140,1,1,-134.11481600182466,113.79740148384914,-12.815583303737146,6.4266604536397756,0,119,0.94525024384656087
140,2,1,56.609799935797945,82.06872641207103,-5.1236805516794481,-1.8339601902163689,1,127,0
140,4,1,60.683522797131815,-17.707339320200205,17.355624826580168,-5.3081131711060587,0,65,1.2742241594359367
141,1,1,-134.75559516701153,114.11873450653113,-12.815583303737146,6.4266604536397756,1,119,0
141,2,1,56.578138835569028,82.152484620398496,-5.0145691772259795,-1.7486937574726507,0,128,2.7488349780956263
141,4,1,62.019666572301688,-18.186527121038832,17.579612085160367,-5.4103512292845402,0,66,7.1769731945734696
141,6,0,-142.50108774446136,108.42842302564054,0,0,0,1,0
142,1,1,-135.23198796416938,114.54006216055016,-12.737561285543531,6.4741204896451068,0,120,1.2313788331678963
142,2,1,56.327410376707732,82.065049932524857,-5.0145691772259795,-1.7486937574726507,1,128,0
142,4,1,63.010814126242657,-18.762429272218625,17.633177867163948,-5.5561888793783902,0,67,2.9575197066246774
142,6,0,-142.50108774446136,108.42842302564054,0,0,1,1,0
143,1,1,-135.94440888618129,114.87808803729965,-12.773439601527176,6.480921558599726,0,121,0.2006118593998672
143,2,1,56.076681917846436,81.977615244651219,-5.0145691772259795,-1.7486937574726507,2,128,0
143,4,1,63.931821672504185,-18.931058139003461,17.6519489914728,-5.5041047027873988,0,68,0.38770253984308267
143,6,0,-142.50108774446136,108.42842302564054,0,0,2,1,0
144,1,1,-136.77074931958836,115.29352134882343,-12.862646529088414,6.524361860805751,0,122,1.5066976852654057
144,2,1,55.969161115637725,81.845638529104775,-4.9454094821336909,-1.7702045699854003,0,129,0.64166248645597213
144,4,1,64.814419122077823,-19.206263374142832,17.6519489914728,-5.5041047027873988,1,68,0
144,6,0,-142.50108774446136,108.42842302564054,0,0,3,1,0
145,1,1,-137.4138816460428,115.61973944186371,-12.862646529088414,6.524361860805751,1,122,0
145,2,1,55.517333670200102,81.862232250500313,-5.0439392672541192,-1.7195787246227867,0,130,1.5508947067446912
145,4,1,65.887130370623851,-19.344589262120238,17.742413889012916,-5.4389712080947623,0,69,1.4812400952571529
145,6,0,-140.30177332134159,110.45825846852878,8.7973099258538721,8.11938997982835,0,2,0.2388572607674237
146,1,1,-137.8794586470172,115.99360282198296,-12.778175566423627,6.5470288422388307,0,123,1.0844759656282665
146,2,1,55.136981841100223,81.531314472161128,-5.1055324398133637,-1.8373000478175103,0,131,2.2999860952788476
146,4,1,66.515118041919138,-19.561753941695589,17.619276473561655,-5.4129384569942731,0,70,1.9553449777301566
146,6,0,-139.86190782504889,110.86422796752019,8.7973099258538721,8.11938997982835,1,2,0
147,1,1,-138.46002099195513,116.29817058544167,-12.750415226649199,6.5361887167324291,0,124,0.12868187613212578
147,2,1,55.017643248685872,81.211198483636011,-5.040317200050664,-1.9468017290851503,0,132,2.1773422399354936
147,4,1,67.396081865597225,-19.832400864545303,17.619276473561655,-5.4129384569942731,1,70,0
147,6,0,-139.42204232875619,111.2701974665116,8.7973099258538721,8.11938997982835,2,2,0
148,1,1,-139.0975417532876,116.62498002127829,-12.750415226649199,6.5361887167324291,1,124,0
148,2,1,54.854426391487735,81.074296625729431,-4.9977787017085982,-1.9657534998954731,0,133,0.29845872056326189
148,4,1,68.282539448276324,-20.056188731184552,17.621879180692314,-5.3907386481361597,0,71,0.058336991212537541
148,6,1,-141.25953526421776,118.72701876425793,1.4508274855147274,30.864583800322229,0,3,3.2753114822745539
149,1,1,-139.73506251462007,116.95178945711491,-12.750415226649199,6.5361887167324291,2,124,0
149,2,1,54.453973882323275,80.808977471981507,-5.0698237837078768,-2.0456785193222466,0,134,1.6328967719065717
149,4,1,68.991881627641391,-20.235984203377107,17.540638318112066,-5.3482897509483465,0,72,1.0186104116645323
149,6,1,-142.35828955255113,120.51617476728966,-2.1321027856020933,31.616860660009554,0,4,0.32394608650388829
150,1,1,-140.48350362982129,117.21158336416248,-12.803067642984239,6.5043773367679378,0,125,0.46751682119085591
150,2,1,54.049280093693291,80.807914535562674,-5.1421153885397519,-1.9972836649750223,0,135,1.0917868070306862
150,4,1,69.531294080086653,-20.443906148562849,17.381124842887179,-5.3201815901071114,0,73,3.2929080707542955
150,6,1,-142.46489469183123,122.09701780029013,-2.1321027856020933,31.616860660009554,1,4,0
151,1,1,-141.09498174736692,117.44932336542193,-12.789475043666123,6.4629107562478962,0,126,0.2432265148443811
