step,true_id,zx,zy
193,1,-171.76820651027759,127.80766566711003
193,2,38.596126130088216,79.502500031307704
193,3,107.48188261079247,-35.85770934840761
194,1,-169.62337198347333,129.52386495882917
194,2,48.974894863805886,75.946662737948174
194,3,106.44842317626144,-31.711800819521791
195,2,45.436414104146643,79.044838807987702
196,1,-172.21626715959707,134.37303714442345
196,2,38.935975007304435,79.325944186142479
196,3,109.87687398182031,-35.32365088019138
197,1,-174.49444712991729,137.44423586503001
197,2,35.150761935714918,79.725822991717862
197,3,116.29837027082115,-34.549691142213348
198,1,-175.94456195629925,128.93232308985506
198,2,44.04461568459309,83.427614112735895
198,3,113.71204887487757,-31.316546179223455
199,1,-176.3572730590098,126.93281049486055
199,2,43.170886513002721,76.822578347922885
199,3,107.18101071463379,-34.380893717918084
200,1,-177.81722838917639,138.39809855457861
200,3,108.28507150160632,-32.016002962876335
201,1,-176.85857398914135,131.20004374791748
201,2,41.019323322839739,82.156092436949692
201,3,110.77764502012717,-35.911454364305683
202,1,-179.44386278042654,133.74834904353551
202,2,38.275495855832872,75.638077345577969
203,2,41.023863329532404,76.51692279817992
203,3,112.96725137466937,-40.031010168972756
204,1,-176.29259153633686,138.16817532017109
204,2,46.073954940142301,81.986988641298879
204,3,115.24351891895648,-36.539191274773941
205,1,-176.52042248325907,135.81937818013591
205,2,37.405279895192322,73.088303961397841
206,1,-177.77144783794282,132.03490768211506
206,2,42.61985319040808,82.431531116447729
206,3,112.64102269364643,-38.053079892079907
207,1,-183.72201401072439,135.94660098992884
207,2,35.586843014982563,77.989172664914662
207,3,112.8699905388705,-34.833452387261431
208,2,41.878601551135226,82.684011587026731
208,3,121.10948462344044,-37.720119856492587
209,1,-178.3449108034533,133.74653112246926
209,2,34.456727714039815,79.942530980866678
209,3,117.87459185211083,-36.159028300025049
210,1,-180.75745749455001,134.62446753816783
210,2,40.007730083948722,77.549046254667971
210,3,116.99924375089732,-35.725893249652266
211,1,-184.01744575510196,133.68582832538556
211,2,30.200131939395334,79.45476864927214
211,3,115.25947564668468,-37.519716195393578
212,1,-179.73606164358173,139.71316625530397
212,3,123.31134677112664,-39.008807980812982
213,1,-177.1075664930062,138.19113276637421
213,2,36.476923262108137,82.274933642017089
214,1,-186.11162186043666,139.94055900302101
214,3,125.90697992969298,-29.569526699069403
215,1,-181.66524788314084,140.37308180623398
215,2,36.686120750532105,77.620493774923759
215,3,120.96121124349824,-41.259501571095853
216,1,-184.50627342737255,138.04980303048575
216,2,39.420081198985166,77.712986600798246
216,3,119.23502586156597,-36.382060265432372
217,1,-181.9622009702949,131.80507984872548
217,2,28.201331728623604,73.782088566148857
217,3,122.11950920976236,-37.73182872275386
218,1,-184.29565996819215,132.81216015180436
218,2,39.37456438991731,74.396494474053725
218,3,126.71779639315739,-38.019934556215539
219,1,-191.02961619652811,138.27877356151541
219,2,35.009646082554042,76.040187119509596
219,3,127.31061007137424,-34.02940232489523
220,2,34.802704840316267,77.722176051286041
220,3,128.64534771723532,-38.488932001820324
221,1,-184.07548626121783,136.47017895690109
221,2,34.623640880061785,80.467742754164234
221,3,124.24245652810646,-38.227487932479448
222,1,-185.93965057215507,142.47692794359082
222,2,35.497154183832215,77.540202791692295
223,1,-191.24404753516487,140.34537645175376
223,2,35.070528431944773,79.091285772384111
223,3,130.53781699117323,-44.640191078852524
224,1,-185.36754963884911,141.42176694165994
224,2,35.135090089509731,74.273261366833225
224,3,128.27602653131356,-37.610063789606812
225,1,-194.06977548456132,142.99091988744351
225,2,36.780405116758324,80.262943908143981
225,3,124.12586957517298,-39.638063744740776
226,1,-194.05223200251942,141.25929241102008
226,2,36.74841909500303,81.952824258000689
226,3,131.73834534949884,-47.148173660288421
227,1,-192.31033080865416,141.63405036822928
227,2,32.180601915625509,79.2925421119443
227,3,136.15803782257464,-44.876801042651969
228,1,-193.92694183155032,140.18966402019674
228,2,35.668987559890901,78.638546081021815
229,1,-192.07592313533053,141.38235661607217
229,2,32.372034188075638,71.966242687876075
229,3,127.69816339728324,-44.206947582517451
230,1,-191.8460855861961,141.32405830252767
230,2,31.494984431734665,76.771068369717497
230,3,132.17488316373064,-41.772492422015318
231,1,-189.94295342780936,142.22377126427995
231,2,32.483634368392181,79.093463856249514
231,3,138.71231178887487,-45.939155003373763
232,1,-195.13245357625948,139.28476262997381
232,2,32.949119344102371,79.506808629149191
232,3,139.21350198001298,-47.138913546242378
233,1,-200.02395528014694,143.17201106650785
233,2,34.314387386442576,77.887158769018811
233,3,136.45426275652997,-45.556292599085538
234,1,-201.06541208003583,137.16409622180703
234,2,32.923118193366058,78.474965916963399
234,3,147.26701829665041,-43.28445175856239
235,1,-197.562482393897,143.52057388474958
235,2,31.063661677365172,73.498538191624277
235,3,140.93353106795215,-50.151228555701096
236,1,-190.13050383696029,148.88929392659438
236,2,32.188226031190339,76.697687655224811
236,3,141.7399989215096,-43.464865927287278
237,1,-198.36601747837793,147.96745116836391
237,2,29.928057337054881,73.24147947463473
237,3,140.15202609917429,-43.705327299152728
238,1,-200.55778630609319,148.80150873388811
238,2,32.628315522071304,78.64443681351861
239,1,-203.64907110167226,143.50028268009225
239,2,30.835375547849463,69.032432333552393
239,3,143.77341558398197,-48.863448990691346
240,1,-202.74264535699535,147.34738604473435
240,3,143.92229203400873,-48.952911144403359
241,1,-202.23857676668717,148.41791719944052
241,2,36.946100536643463,77.695990733488898
241,3,139.63237918568174,-46.47194145748901
242,3,149.05641828030454,-49.112191602817077
243,1,-201.44904144115316,152.40891437697536
243,2,31.726042306916227,72.996477476044106
243,3,147.94665406477523,-43.764343185499435
244,1,-200.0280226304634,143.09080240866169
244,2,29.329366576025702,77.247143081197308
244,3,147.0280353978265,-47.17072577767108
245,1,-205.94586154590934,147.20693917687515
245,2,28.192967876548064,71.576550763578851
245,3,151.37421503309054,-47.741993841612199
246,1,-204.61762705437272,150.37185863962426
246,2,28.535444473096131,73.880059401145289
246,3,148.15239497274248,-46.534082560193127
247,1,-200.96317741859986,149.0535234439113
247,2,27.907925431254871,74.912388743923643
247,3,147.53933086588282,-49.222336901562336
248,1,-213.32491291353577,148.43861298012075
248,2,26.419192608913889,80.043125812648071
248,3,146.99571392275843,-47.965327889020784
249,1,-203.84422360394169,147.8368782310599
249,2,26.842395404458554,72.960267022645937
249,3,151.53446169569878,-50.866160533621013
250,1,-206.83449904058193,150.42418668054401
250,2,24.371175023147714,75.987416180488083
250,3,150.28907474053079,-47.648936237792
251,1,-206.50551681854998,146.99205101915922
251,2,27.881688400424778,71.715545238961028
251,3,152.7643789540069,-50.479463898817514
252,1,-209.6581190168942,150.91964079782059
