step,track_id,confirmed,x,y,vx,vy,misses,maha2,hits_window
47,40,0,-30.996518097081438,-97.885550973013835,0,0,0,0,2
48,1,1,-74.063354607971789,84.019654545452212,-12.439717131530891,6.6235811741649488,0,1.5318315625146575,3
48,2,1,80.215684285245175,90.360162031722339,-5.04127182547641,-0.54219149154105439,0,3.0211340778622611,5
48,3,0,-17.768038730346614,7.5821672727000315,16.30865960732871,-7.2020659305238075,2,0,2
48,27,0,292.01559693095521,256.02135609701827,-78.235107765313728,-3.0724291378321968,4,0,1
48,31,0,244.38492280702241,-192.84149319778265,4.0231881566959471,92.858973322623626,7,0,0
48,32,0,-429.14802278354853,-17.854941985685517,-98.948455709524424,14.95974059881201,7,0,0
48,34,0,332.33534363019407,-225.30831545849398,-40.037956022094619,-77.344439085621232,3,0,1
48,35,0,105.6830038159983,-229.1146309629296,71.671631939326389,78.444258384312235,1,0,1
48,36,0,-298.23963688657102,91.518256219916992,34.973908085784778,-121.12762055936625,2,0,2
48,37,1,-11.929673863831297,11.579974019547409,-24.375201458697646,54.600304865439668,1,0,3
48,38,0,-390.13239330173332,-248.80557499268735,0,0,6,0,0
48,39,0,82.706309867760822,-305.43238331948226,0,0,5,0,0
48,40,0,-30.996518097081438,-97.885550973013835,0,0,1,0,1
48,41,0,-363.83434896844801,309.72132662363697,0,0,0,0,2
49,1,1,-74.993768622998402,84.662134750060218,-12.641788959169991,6.8275352872207318,0,1.6973382251626967,4
49,2,1,80.041994661107296,89.879314747406582,-4.99207564081809,-0.82700754680118116,0,2.7021076357066356,5
49,3,0,-16.641003543434238,7.1537315442916984,16.513342892357439,-7.2469517058418855,0,0.92450967604146939,2
49,27,0,288.10384154268951,255.86773464012666,-78.235107765313728,-3.0724291378321968,5,0,0
49,31,0,244.58608221485721,-188.19854453165146,4.0231881566959471,92.858973322623626,8,0,0
49,32,0,-434.09544556902478,-17.106954955744918,-98.948455709524424,14.95974059881201,8,0,0
49,34,0,330.33344582908933,-229.17553741277504,-40.037956022094619,-77.344439085621232,4,0,1
49,35,0,109.26658541296463,-225.19241804371399,71.671631939326389,78.444258384312235,2,0,1
49,36,0,-296.49094148228176,85.461875191948678,34.973908085784778,-121.12762055936625,3,0,2
49,37,1,-13.14843393676618,14.309989262819393,-24.375201458697646,54.600304865439668,2,0,3
49,38,0,-396.11989791754564,-286.28462259863267,-16.356183799994945,-102.38224947212538,0,7.3354133657861507,1
49,39,0,82.706309867760822,-305.43238331948226,0,0,6,0,0
49,40,0,-30.996518097081438,-97.885550973013835,0,0,2,0,0
49,41,0,-363.83434896844801,309.72132662363697,0,0,1,0,1
50,1,1,-75.364075415199551,84.38767453153234,-12.473396669490638,6.431396745047766,0,4.3278887249142679,4
50,2,1,79.646183338428429,89.426112232206165,-5.0825318605328871,-1.0818137442773759,0,2.582930265116953,5
50,3,1,-15.358637417825488,6.913813287916903,16.807574858273782,-7.1680756329086837,0,2.2140621995407468,3
50,27,0,284.19208615442381,255.71411318323504,-78.235107765313728,-3.0724291378321968,6,0,0
50,34,0,334.47901116079106,-225.78195669342657,-28.759979196119904,-64.023958340617412,0,4.7351005282437288,1
50,35,0,112.85016700993096,-221.27020512449837,71.671631939326389,78.444258384312235,3,0,1
50,36,0,-294.74224607799249,79.405494163980364,34.973908085784778,-121.12762055936625,4,0,1
50,37,0,-14.367194009701063,17.040004506091378,-24.375201458697646,54.600304865439668,3,0,2
50,38,0,-396.93770710754541,-291.40373507223893,-16.356183799994945,-102.38224947212538,1,0,1
50,39,0,82.706309867760822,-305.43238331948226,0,0,7,0,0
50,40,0,-30.996518097081438,-97.885550973013835,0,0,3,0,0
50,41,0,-363.83434896844801,309.72132662363697,0,0,2,0,0
51,1,1,-76.014865520742148,84.739350241521549,-12.490541320620752,6.4504288065162161,0,0.017233029877863241,4
51,2,1,79.217875692651404,89.588704356794921,-5.1888169100220107,-0.94959417726804762,0,1.1052461754857741,5
51,3,1,-14.679384327641738,6.4885462176301223,16.705659007518324,-7.2103682711741257,0,0.32646260123351062,3
51,27,0,280.2803307661581,255.56049172634343,-78.235107765313728,-3.0724291378321968,7,0,0
51,34,0,333.04101220098505,-228.98315461045743,-28.759979196119904,-64.023958340617412,1,0,1
51,35,0,116.43374860689728,-217.34799220528276,71.671631939326389,78.444258384312235,4,0,1
51,36,0,-292.99355067370323,73.349113136012051,34.973908085784778,-121.12762055936625,5,0,0
51,37,0,-15.585954082635945,19.770019749363364,-24.375201458697646,54.600304865439668,4,0,1
51,38,0,-397.75551629754517,-296.5228475458452,-16.356183799994945,-102.38224947212538,2,0,1
51,39,0,82.706309867760822,-305.43238331948226,0,0,8,0,0
51,40,0,-11.502798353530309,-107.11724744769722,85.45217731109139,-40.467831404921796,0,7.158685256890279,1
51,41,0,-363.83434896844801,309.72132662363697,0,0,3,0,0
51,42,0,174.06453578725029,-232.27963871638684,0,0,0,0,2
52,1,1,-76.38281766407124,85.204574144040933,-12.330990050862221,6.5391684183258336,0,0.97655359681137155,5
52,2,1,78.958434847150301,89.541224647931514,-5.1888169100220107,-0.94959417726804762,1,0,4
52,3,1,-13.760571981064036,6.4465795167153717,16.757580745923711,-7.0123570386670497,0,1.2532085350194162,4
52,27,0,276.3685753778924,255.40687026945182,-78.235107765313728,-3.0724291378321968,8,0,0
52,34,0,330.3371324625445,-227.98571210441077,-30.928579273731703,-56.831202039213196,0,3.9251365554940572,2
52,35,0,120.01733020386361,-213.42577928606715,71.671631939326389,78.444258384312235,5,0,0
52,36,0,-291.24485526941396,67.292732108043737,34.973908085784778,-121.12762055936625,6,0,0
52,37,0,-16.804714155570828,22.500034992635349,-24.375201458697646,54.600304865439668,5,0,0
52,38,0,-398.57332548754493,-301.64196001945146,-16.356183799994945,-102.38224947212538,3,0,1
52,40,0,-7.23018948797574,-109.14063901794331,85.45217731109139,-40.467831404921796,1,0,1
52,41,0,-363.83434896844801,309.72132662363697,0,0,4,0,0
52,42,0,174.06453578725029,-232.27963871638684,0,0,1,0,1
52,43,0,-101.89412777212219,386.44356357814439,0,0,0,0,2
53,1,1,-76.999367166614348,85.531532564957232,-12.330990050862221,6.5391684183258336,1,0,4
53,2,1,78.961493943870181,89.817886314909998,-5.0329240109266271,-0.75709379662331444,0,2.3385934659542502,4
53,3,1,-13.209654237756727,6.3853275893354837,16.582127893042582,-6.8354339551258274,0,2.0570235214271504,5
53,34,0,328.79070349885791,-230.82727220637142,-30.928579273731703,-56.831202039213196,1,0,2
53,35,0,123.60091180082993,-209.50356636685154,71.671631939326389,78.444258384312235,6,0,0
53,36,0,-289.4961598651247,61.236351080075423,34.973908085784778,-121.12762055936625,7,0,0
53,37,0,-18.023474228505709,25.230050235907335,-24.375201458697646,54.600304865439668,6,0,0
53,38,0,-399.3911346775447,-306.76107249305772,-16.356183799994945,-102.38224947212538,4,0,1
53,40,0,-2.9575806224211707,-111.16403058818941,85.45217731109139,-40.467831404921796,2,0,1
53,41,0,-363.83434896844801,309.72132662363697,0,0,5,0,0
53,42,0,174.06453578725029,-232.27963871638684,0,0,2,0,0
53,43,0,-101.89412777212219,386.44356357814439,0,0,1,0,1
53,44,0,192.37870825746296,255.61371992743673,0,0,0,0,2
54,1,1,-77.613037828428673,86.04897106838132,-12.329255812539289,6.6539152521946088,0,0.39320499617627147,4
54,2,1,78.72234012843515,89.80223793651767,-5.0256023120988882,-0.7440788340695943,0,0.0092756765334614383,4
54,3,1,-12.380547843104598,6.0435558915791923,16.582127893042582,-6.8354339551258274,1,0,4
54,34,0,327.24427453517131,-233.66883230833207,-30.928579273731703,-56.831202039213196,2,0,2
54,35,0,127.18449339779626,-205.58135344763593,71.671631939326389,78.444258384312235,7,0,0
54,36,0,-287.74746446083543,55.179970052107109,34.973908085784778,-121.12762055936625,8,0,0
54,37,0,-13.784526153578478,16.761572612583365,-13.317096606541343,31.910541149611319,0,5.4367253619018827,1
54,38,0,-400.20894386754446,-311.88018496666399,-16.356183799994945,-102.38224947212538,5,0,0
54,40,0,1.3150282431333986,-113.1874221584355,85.45217731109139,-40.467831404921796,3,0,1
54,41,0,-363.83434896844801,309.72132662363697,0,0,6,0,0
54,42,0,174.06453578725029,-232.27963871638684,0,0,3,0,0
54,43,0,-101.89412777212219,386.44356357814439,0,0,2,0,0
54,44,0,192.37870825746296,255.61371992743673,0,0,1,0,1
55,1,1,-78.109359471572603,86.378204797509582,-12.25797600103909,6.6518612257504124,0,0.16937801914622133,4
55,2,1,78.095363670866732,89.940160845491448,-5.2430639347888945,-0.64271141343984617,0,2.5998222465806298,4
55,3,1,-11.175757320812473,5.1835733301584703,16.804644813849404,-7.1423691627312706,0,4.8313484985540152,4
55,34,0,325.69784557148472,-236.51039241029272,-30.928579273731703,-56.831202039213196,3,0,1
55,35,0,130.76807499476257,-201.65914052842032,71.671631939326389,78.444258384312235,8,0,0
55,37,0,-14.450380983905545,18.357099670063931,-13.317096606541343,31.910541149611319,1,0,1
55,38,0,-401.02675305754423,-316.99929744027025,-16.356183799994945,-102.38224947212538,6,0,0
55,40,0,5.5876371086879679,-115.21081372868159,85.45217731109139,-40.467831404921796,4,0,1
55,41,0,-363.83434896844801,309.72132662363697,0,0,7,0,0
55,42,0,174.06453578725029,-232.27963871638684,0,0,4,0,0
55,43,0,-101.89412777212219,386.44356357814439,0,0,3,0,0
55,44,0,192.37870825746296,255.61371992743673,0,0,2,0,0
55,45,0,-14.704230302979049,220.91133834139276,0,0,0,0,2
56,1,1,-78.722258271624554,86.710797858797108,-12.25797600103909,6.6518612257504124,1,0,3
56,2,1,77.754225609930728,89.880923012987935,-5.2882457580323186,-0.65821475849239919,0,0.11136324082012589,4
56,3,1,-10.150165794900747,5.180127802419018,16.912777590359333,-6.936047499939975,0,2.0227235910946395,4
56,34,0,324.15141660779813,-239.35195251225338,-30.928579273731703,-56.831202039213196,4,0,1
56,37,0,-15.116235814232612,19.952626727544498,-13.317096606541343,31.910541149611319,2,0,1
56,38,0,-401.84456224754399,-322.11840991387652,-16.356183799994945,-102.38224947212538,7,0,0
56,40,0,9.8602459742425381,-117.23420529892768,85.45217731109139,-40.467831404921796,5,0,0
56,41,0,-363.83434896844801,309.72132662363697,0,0,8,0,0
56,42,0,174.06453578725029,-232.27963871638684,0,0,5,0,0
56,43,0,-101.89412777212219,386.44356357814439,0,0,4,0,0
56,44,0,192.37870825746296,255.61371992743673,0,0,3,0,0
56,45,0,-14.704230302979049,220.91133834139276,0,0,1,0,1
57,1,1,-79.29203789623341,87.044265317538375,-12.233130340942129,6.6523650614963863,0,0.021006875791250174,3
57,2,1,77.74128971231076,89.660405134633095,-5.1459890216457111,-0.76434153838826258,0,1.654162659824022,5
57,3,1,-9.4396444708833247,4.7859788005779951,16.835074110246971,-6.9632756248400529,0,0.27838207760298034,4
57,34,0,322.60498764411153,-242.19351261421403,-30.928579273731703,-56.831202039213196,5,0,0
57,37,0,-15.782090644559679,21.548153785025065,-13.317096606541343,31.910541149611319,3,0,1
57,38,0,-402.66237143754375,-327.23752238748278,-16.356183799994945,-102.38224947212538,8,0,0
57,40,0,14.132854839797108,-119.25759686917377,85.45217731109139,-40.467831404921796,6,0,0
57,42,0,177.12438829931997,-233.94869074271347,9.5995754524422185,-5.2362624661070916,0,0.084071611015392428,1
57,43,0,-101.89412777212219,386.44356357814439,0,0,5,0,0
57,44,0,192.37870825746296,255.61371992743673,0,0,4,0,0
57,45,0,-14.704230302979049,220.91133834139276,0,0,2,0,0
57,46,0,-44.09181677639129,10.874896825669644,0,0,0,0,2
58,1,1,-80.392454756945767,87.297668026460258,-12.510859678965277,6.6073522429977478,0,2.9993271587568855,4
58,2,1,77.580380413253764,89.319676143642667,-5.0920338520234631,-0.93367503660879803,0,1.7774308312940668,5
58,3,1,-8.560054606936955,4.465168676283108,16.856541858184539,-6.9477555129466815,0,0.031552003426843882,4
58,34,0,321.05855868042494,-245.03507271617468,-30.928579273731703,-56.831202039213196,6,0,0
58,37,0,-16.447945474886748,23.143680842505631,-13.317096606541343,31.910541149611319,4,0,1
58,40,0,18.405463705351679,-121.28098843941986,85.45217731109139,-40.467831404921796,7,0,0
58,42,0,177.60436707194208,-234.21050386601883,9.5995754524422185,-5.2362624661070916,1,0,1
58,43,0,-101.89412777212219,386.44356357814439,0,0,6,0,0
58,44,0,192.37870825746296,255.61371992743673,0,0,5,0,0
58,45,0,-14.704230302979049,220.91133834139276,0,0,3,0,0
58,46,0,-44.09181677639129,10.874896825669644,0,0,1,0,1
59,1,1,-81.093849807586494,87.817537195809862,-12.553402304306072,6.7136366740091127,0,0.54895928008652373,4
59,2,1,77.625240193182094,89.21916157346503,-4.9260661684300047,-0.9635091790497573,0,1.7083701459145892,5
59,3,1,-7.6893641760103906,4.2658765511233749,16.872152184503054,-6.8647855030711238,0,0.34896824881853417,5
59,34,0,319.51212971673834,-247.87663281813533,-30.928579273731703,-56.831202039213196,7,0,0
59,37,0,-17.113800305213815,24.739207899986198,-13.317096606541343,31.910541149611319,5,0,0
59,40,0,22.678072570906249,-123.30438000966595,85.45217731109139,-40.467831404921796,8,0,0
59,42,0,178.08434584456418,-234.47231698932418,9.5995754524422185,-5.2362624661070916,2,0,1
59,43,0,-101.89412777212219,386.44356357814439,0,0,7,0,0
59,44,0,192.37870825746296,255.61371992743673,0,0,6,0,0
59,45,0,-14.704230302979049,220.91133834139276,0,0,4,0,0
59,46,0,-44.09181677639129,10.874896825669644,0,0,2,0,0
59,47,0,41.279120336187347,-53.613682575962684,0,0,0,0,2
59,48,0,193.36905156816621,117.01067184419047,0,0,0,0,2
59,49,0,-159.95608084139681,-184.204956668471,0,0,0,0,2
59,50,0,-184.61122209576689,58.31030754515254,0,0,0,0,2
60,1,1,-81.732398176092858,88.010621256438299,-12.559429461235338,6.6346295822385875,0,0.28872522848833104,4
60,2,1,77.085569034605072,89.231875157437656,-5.087139564045879,-0.93007809621450621,0,1.7297237845703584,5
60,3,1,-6.9681545340899813,4.6543564225190179,16.804390259698163,-6.4596913754593759,0,8.9475603402699484,5
60,34,0,317.96570075305175,-250.71819292009599,-30.928579273731703,-56.831202039213196,8,0,0
60,37,0,-17.779655135540882,26.334734957466765,-13.317096606541343,31.910541149611319,6,0,0
60,42,0,178.56432461718629,-234.73413011262954,9.5995754524422185,-5.2362624661070916,3,0,1
60,43,0,-85.56101016577972,390.64283493897591,39.446218735852717,10.141687620386577,0,1.1096637558250175,1
60,44,0,192.37870825746296,255.61371992743673,0,0,7,0,0
60,45,0,-14.704230302979049,220.91133834139276,0,0,5,0,0
60,46,0,-44.09181677639129,10.874896825669644,0,0,3,0,0
60,47,0,41.279120336187347,-53.613682575962684,0,0,1,0,1
60,48,0,193.36905156816621,117.01067184419047,0,0,1,0,1
60,49,0,-159.95608084139681,-184.204956668471,0,0,1,0,1
60,50,0,-184.61122209576689,58.31030754515254,0,0,1,0,1
60,51,0,-85.249201517539674,-97.397758988154592,0,0,0,0,2
60,52,0,313.02914499731821,157.9504809191688,0,0,0,0,2
61,1,1,-82.634887012223373,88.517013138374409,-12.709801304481983,6.7303029721519847,0,1.5938882065089497,5
61,2,1,76.352540024476539,89.27283212692673,-5.3476435584693025,-0.88247993799503588,0,4.752987430111455,5
61,3,1,-6.322042971052122,4.167703705238349,16.698121285030442,-6.5492953629952924,0,1.1050581410450093,5
61,37,0,-18.445509965867949,27.930262014947331,-13.317096606541343,31.910541149611319,7,0,0
61,42,0,179.04430338980839,-234.9959432359349,9.5995754524422185,-5.2362624661070916,4,0,1
61,43,0,-83.588699228987082,391.14991931999526,39.446218735852717,10.141687620386577,1,0,1
61,44,0,208.72178631777498,244.57203123305305,39.47027429312358,-26.666854298699043,0,1.5178233026880754,1
61,45,0,-14.704230302979049,220.91133834139276,0,0,6,0,0
61,46,0,-44.09181677639129,10.874896825669644,0,0,4,0,0
61,47,0,41.279120336187347,-53.613682575962684,0,0,2,0,0
61,48,0,193.36905156816621,117.01067184419047,0,0,2,0,0
61,49,0,-159.95608084139681,-184.204956668471,0,0,2,0,0
61,50,0,-184.61122209576689,58.31030754515254,0,0,2,0,0
61,51,0,-85.249201517539674,-97.397758988154592,0,0,1,0,1
61,52,0,313.02914499731821,157.9504809191688,0,0,1,0,1
61,53,0,-33.886777731097695,144.13074401759553,0,0,0,0,2
62,1,1,-83.121866839716347,89.352003509594752,-12.629314223828576,7.000458188782849,0,4.325963150334176,5
62,2,1,76.426657947869842,89.198063486815684,-5.1633293305812531,-0.89901944627223729,0,2.4535844744827444,5
62,3,1,-5.3884570038898225,3.6429311672400506,16.751583744594324,-6.6561920902519516,0,0.87709262256588871,5
62,37,0,-19.111364796195016,29.525789072427898,-13.317096606541343,31.910541149611319,8,0,0
62,42,0,179.5242821624305,-235.25775635924026,9.5995754524422185,-5.2362624661070916,5,0,0
62,43,0,-81.616388292194443,391.65700370101462,39.446218735852717,10.141687620386577,2,0,1
62,44,0,210.69530003243116,243.2386885181181,39.47027429312358,-26.666854298699043,1,0,1
62,45,0,-14.704230302979049,220.91133834139276,0,0,7,0,0
62,46,0,-42.082110018318112,33.241725730818573,7.3750962428678193,82.0803906642507,0,5.0087287282947894,1
62,47,0,41.279120336187347,-53.613682575962684,0,0,3,0,0
62,48,0,193.36905156816621,117.01067184419047,0,0,3,0,0
62,49,0,-151.24769680371438,-182.72749908886499,46.444832793351104,7.8797937650820691,0,2.0804955882631941,1
62,50,0,-184.61122209576689,58.31030754515254,0,0,3,0,0
62,51,0,-85.249201517539674,-97.397758988154592,0,0,2,0,0
62,52,0,313.02914499731821,157.9504809191688,0,0,2,0,0
62,53,0,-33.886777731097695,144.13074401759553,0,0,1,0,1
63,1,1,-84.116774436468461,89.324954498654293,-12.824339742385675,6.7981186959313176,0,4.6406535190364586,5
63,2,1,76.123811422986151,89.278470646220853,-5.1872564771104397,-0.83188743040840352,0,0.38358426027951481,5
63,3,1,-4.3230043946312504,3.3403999661417596,16.873837871710549,-6.6399477220104455,0,0.99849609688550733,5
63,42,0,180.0042609350526,-235.51956948254562,9.5995754524422185,-5.2362624661070916,6,0,0
63,43,0,-79.644077355401805,392.16408808203397,39.446218735852717,10.141687620386577,3,0,1
63,44,0,212.66881374708734,241.90534580318314,39.47027429312358,-26.666854298699043,2,0,1
63,45,0,-5.4208860814857331,202.16852424638662,22.420265107197903,-45.265892423987609,0,1.7068941062898948,1
63,46,0,-41.713355206174718,37.345745264031109,7.3750962428678193,82.0803906642507,1,0,1
63,47,0,41.279120336187347,-53.613682575962684,0,0,4,0,0
63,48,0,172.57929673649235,122.58165030731108,-91.133443975874428,24.420800426472727,0,7.1282239517329291,1
63,49,0,-148.92545516404681,-182.33350940061089,46.444832793351104,7.8797937650820691,1,0,1
63,50,0,-184.61122209576689,58.31030754515254,0,0,4,0,0
63,51,0,-85.249201517539674,-97.397758988154592,0,0,3,0,0
63,52,0,313.02914499731821,157.9504809191688,0,0,3,0,0
63,53,0,-33.886777731097695,144.13074401759553,0,0,2,0,0
64,1,1,-84.410514501622302,89.491003533827254,-12.639596921753402,6.7056843154229036,0,2.6935658749215228,5
64,2,1,75.9587068751988,89.013008756711869,-5.1371476190916869,-0.95089815436633085,0,1.3237017975112855,5
64,3,1,-3.3445239592176401,3.0699853209490438,16.945493911901536,-6.6072092169586645,0,0.43397216577138492,5
64,42,0,172.19130205268286,-246.50121596716366,-5.4623190068886558,-24.705961314321168,0,4.4427500730846896,1
64,43,0,-77.671766418609167,392.67117246305332,39.446218735852717,10.141687620386577,4,0,1
64,44,0,214.64232746174352,240.57200308824818,39.47027429312358,-26.666854298699043,3,0,1
64,45,0,-4.2998728261258377,199.90522962518725,22.420265107197903,-45.265892423987609,1,0,1
64,46,0,-41.344600394031325,41.449764797243645,7.3750962428678193,82.0803906642507,2,0,1
64,47,0,41.279120336187347,-53.613682575962684,0,0,5,0,0
64,48,0,168.02262453769862,123.80269032863471,-91.133443975874428,24.420800426472727,1,0,1
64,49,0,-146.60321352437924,-181.9395197123568,46.444832793351104,7.8797937650820691,2,0,1
64,50,0,-184.61122209576689,58.31030754515254,0,0,5,0,0
64,51,0,-85.249201517539674,-97.397758988154592,0,0,4,0,0
64,52,0,313.02914499731821,157.9504809191688,0,0,4,0,0
64,53,0,-33.886777731097695,144.13074401759553,0,0,3,0,0
65,1,1,-85.118933587989289,89.826024362686312,-12.679889702663496,6.7055454784707793,0,0.10959293962980117,5
65,2,1,75.92596924141246,88.879520412240524,-5.0188180652116179,-0.99627411368450436,0,1.3367722364419814,5
65,3,1,-2.7792412339527424,2.9128136912584188,16.79685409592124,-6.5159202488262622,0,2.2580890941919574,5
65,42,0,171.91818610233844,-247.73651403287971,-5.4623190068886558,-24.705961314321168,1,0,1
65,43,0,-75.699455481816528,393.17825684407268,39.446218735852717,10.141687620386577,5,0,0
65,44,0,216.6158411763997,239.23866037331322,39.47027429312358,-26.666854298699043,4,0,1
65,45,0,-3.1788595707659422,197.64193500398787,22.420265107197903,-45.265892423987609,2,0,1
65,46,0,-40.975845581887931,45.553784330456182,7.3750962428678193,82.0803906642507,3,0,1
65,47,0,41.279120336187347,-53.613682575962684,0,0,6,0,0
65,48,0,163.46595233890488,125.02373034995834,-91.133443975874428,24.420800426472727,2,0,1
65,49,0,-144.28097188471168,-181.5455300241027,46.444832793351104,7.8797937650820691,3,0,1
65,50,0,-184.61122209576689,58.31030754515254,0,0,6,0,0
65,51,0,-85.249201517539674,-97.397758988154592,0,0,5,0,0
65,52,0,313.02914499731821,157.9504809191688,0,0,5,0,0
65,53,0,-40.11744832603727,124.49458821641939,-27.312610186771323,-86.076556414299333,0,6.5304246884881616,1
65,54,0,79.171493853138927,-40.85414171789354,0,0,0,0,2
66,1,1,-85.840449717796901,90.153463754867246,-12.725658147891966,6.7014467476644981,0,0.1518095248012368,5
66,2,1,75.754477846308944,88.953148156326918,-4.9771393290000319,-0.93151746833946603,0,0.51625898727804687,5
66,3,1,-2.2379452276148779,2.6873229731655783,16.640731200250176,-6.4634663007983795,0,2.1293775881030186,5
66,42,0,171.64507015199402,-248.97181209859576,-5.4623190068886558,-24.705961314321168,2,0,1
66,43,0,-73.72714454502389,393.68534122509203,39.446218735852717,10.141687620386577,6,0,0
66,44,0,218.58935489105588,237.90531765837827,39.47027429312358,-26.666854298699043,5,0,0
66,45,0,-2.0578463154060467,195.37864038278849,22.420265107197903,-45.265892423987609,3,0,1
66,46,0,-40.607090769744538,49.657803863668718,7.3750962428678193,82.0803906642507,4,0,1
66,47,0,41.279120336187347,-53.613682575962684,0,0,7,0,0
66,48,0,158.90928014011115,126.24477037128197,-91.133443975874428,24.420800426472727,3,0,1
66,49,0,-141.95873024504411,-181.15154033584861,46.444832793351104,7.8797937650820691,4,0,1
66,50,0,-184.61122209576689,58.31030754515254,0,0,7,0,0
66,51,0,-85.249201517539674,-97.397758988154592,0,0,6,0,0
66,52,0,313.02914499731821,157.9504809191688,0,0,6,0,0
66,53,0,-41.483078835375835,120.19076039570442,-27.312610186771323,-86.076556414299333,1,0,1
66,54,0,79.171493853138927,-40.85414171789354,0,0,1,0,1
66,55,0,-113.24189843045991,230.61300762499374,0,0,0,0,2
67,1,1,-86.570263019231916,90.441909972479479,-12.774209443133826,6.677243294549509,0,0.22449489515334226,5
67,2,1,75.505620879858938,88.906572282909949,-4.9771393290000319,-0.93151746833946603,1,0,4
67,3,1,-1.2268130594504851,2.63418763814113,16.733700931489821,-6.3232877744481186,0,2.341949865460327,5
67,42,0,171.3719542016496,-250.20711016431181,-5.4623190068886558,-24.705961314321168,3,0,1
67,43,0,-71.754833608231252,394.19242560611139,39.446218735852717,10.141687620386577,7,0,0
67,44,0,220.56286860571205,236.57197494344331,39.47027429312358,-26.666854298699043,6,0,0
67,45,0,-0.93683306004615141,193.11534576158911,22.420265107197903,-45.265892423987609,4,0,1
67,46,0,-40.238335957601144,53.761823396881255,7.3750962428678193,82.0803906642507,5,0,0
67,47,0,41.279120336187347,-53.613682575962684,0,0,8,0,0
67,48,0,154.35260794131742,127.4658103926056,-91.133443975874428,24.420800426472727,4,0,1
67,49,0,-139.63648860537654,-180.75755064759451,46.444832793351104,7.8797937650820691,5,0,0
67,50,0,-184.61122209576689,58.31030754515254,0,0,8,0,0
67,51,0,-85.249201517539674,-97.397758988154592,0,0,7,0,0
67,52,0,313.02914499731821,157.9504809191688,0,0,7,0,0
67,53,0,-42.848709344714401,115.88693257498944,-27.312610186771323,-86.076556414299333,2,0,1
67,54,0,79.171493853138927,-40.85414171789354,0,0,2,0,0
67,55,0,-113.24189843045991,230.61300762499374,0,0,1,0,1
68,1,1,-87.069117742461557,90.575982289669099,-12.702103529716705,6.5742369500931321,0,1.2749504351058394,5
68,2,1,75.552909017890883,89.067099009446892,-4.8237724164453901,-0.82426367330363981,0,2.9171954724431806,4
68,3,1,-0.50705582141460648,2.614781500114352,16.673415470705457,-6.1702856091946785,0,2.3533657755275472,5
68,42,0,171.09883825130518,-251.44240823002787,-5.4623190068886558,-24.705961314321168,4,0,1
68,43,0,-69.782522671438613,394.69950998713074,39.446218735852717,10.141687620386577,8,0,0
68,44,0,222.53638232036823,235.23863222850835,39.47027429312358,-26.666854298699043,7,0,0
68,45,0,0.18418019531374386,190.85205114038973,22.420265107197903,-45.265892423987609,5,0,0
68,46,0,-39.869581145457751,57.865842930093791,7.3750962428678193,82.0803906642507,6,0,0
68,48,0,149.79593574252368,128.68685041392925,-91.133443975874428,24.420800426472727,5,0,0
68,49,0,-137.31424696570897,-180.36356095934042,46.444832793351104,7.8797937650820691,6,0,0
68,51,0,-85.249201517539674,-97.397758988154592,0,0,8,0,0
68,52,0,313.02914499731821,157.9504809191688,0,0,8,0,0
68,53,0,-44.214339854052966,111.58310475427447,-27.312610186771323,-86.076556414299333,3,0,1
68,54,0,79.171493853138927,-40.85414171789354,0,0,3,0,0
68,55,0,-113.24189843045991,230.61300762499374,0,0,2,0,0
68,56,0,-320.41876621259576,-129.28303799690113,0,0,0,0,2
69,1,1,-87.861088724628871,91.252143285316393,-12.782473637607088,6.7522523270029291,0,3.2416419259209923,5
69,2,1,75.455802678385894,88.882846538151995,-4.7496291507611463,-0.89787022512288583,0,0.95500050824194549,4
69,3,1,0.60581495007220143,2.5492220813242064,16.816460853192787,-6.0458100670397137,0,3.2801372683853134,5
69,42,0,170.82572230096076,-252.67770629574392,-5.4623190068886558,-24.705961314321168,5,0,0
69,44,0,224.50989603502441,233.90528951357339,39.47027429312358,-26.666854298699043,8,0,0
69,45,0,1.3051934506736391,188.58875651919035,22.420265107197903,-45.265892423987609,6,0,0
69,46,0,-39.500826333314357,61.969862463306328,7.3750962428678193,82.0803906642507,7,0,0
69,48,0,145.23926354372995,129.90789043525288,-91.133443975874428,24.420800426472727,6,0,0
69,49,0,-134.99200532604141,-179.96957127108632,46.444832793351104,7.8797937650820691,7,0,0
69,53,0,-45.579970363391531,107.2792769335595,-27.312610186771323,-86.076556414299333,4,0,1
69,54,0,79.171493853138927,-40.85414171789354,0,0,4,0,0
69,55,0,-113.24189843045991,230.61300762499374,0,0,3,0,0
69,56,0,-320.41876621259576,-129.28303799690113,0,0,1,0,1
70,1,1,-88.689310887375598,91.606017468477404,-12.878801456175989,6.7605360596391026,0,0.83432687459047983,5
70,2,1,75.218321220847841,88.837953026895846,-4.7496291507611463,-0.89787022512288583,1,0,3
70,3,1,1.2935226143260234,2.4822460149584691,16.738467716912385,-5.9259467904459555,0,1.9505415114607096,5
70,42,0,170.55260635061634,-253.91300436145997,-5.4623190068886558,-24.705961314321168,6,0,0
70,45,0,2.4262067060335344,186.32546189799098,22.420265107197903,-45.265892423987609,7,0,0
70,46,0,-39.132071521170964,66.073881996518864,7.3750962428678193,82.0803906642507,8,0,0
